study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,24.44262295081967,0.5963990208482555,40.98367384315126,1.2383378234003337e-71,0.5,0,off_on_m3,3
mock,scale1,self,self,without_guess,conditionAC,-0.7816060016671291,0.8505533099231363,-0.9189382870519452,0.36000247270369523,0.5,0,off_on_m3,3
mock,scale1,self,self,with_guess,intercept,17.812499999999993,0.9002014126116582,19.787238445141394,5.5665262877969843e-39,0.5,0,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC,3.587500000000007,1.2941210680434496,2.772151762758844,0.006489293995600902,0.5,0,off_on_m3,3
mock,scale1,self,self,with_guess,guessAC,8.987500000000006,1.0480894531304676,8.57512683975194,5.0305926255206566e-14,0.5,0,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,-5.955681818181823,1.5025164093133128,-3.9638048418411067,0.00012791442744112966,0.5,0,off_on_m3,3
mock,scale1,self,self,without_guess,intercept,23.22950819672131,0.6538724229907137,35.52605581754472,7.420844454431576e-65,0.5,1,off_on_m3,3
mock,scale1,self,self,without_guess,conditionAC,0.24506807446513074,0.9325188912134669,0.2628022625324286,0.7931612860335491,0.5,1,off_on_m3,3
mock,scale1,self,self,with_guess,intercept,16.499999999999993,1.035789454503811,15.929878343764585,5.597501846758255e-31,0.5,1,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC,4.7000000000000055,1.489041159402036,3.15639360962152,0.002035572480916431,0.5,1,off_on_m3,3
mock,scale1,self,self,with_guess,guessAC,9.122222222222225,1.2059523432424633,7.564330608368123,1.0049414118892168e-11,0.5,1,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,-6.0722222222222255,1.7288249387107284,-3.512340715509684,0.0006339196044360222,0.5,1,off_on_m3,3
mock,scale1,self,self,without_guess,intercept,23.721311475409834,0.6255650036290366,37.91981862443939,6.249133955513389e-68,0.5,2,off_on_m3,3
mock,scale1,self,self,without_guess,conditionAC,-0.2806335093081398,0.892148319847987,-0.314559253281962,0.7536518280293081,0.5,2,off_on_m3,3
mock,scale1,self,self,with_guess,intercept,18.187499999999993,1.0633191427682442,17.104460240084336,1.6804054433199598e-33,0.5,2,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC,3.6125000000000065,1.5286175798347832,2.3632464048924877,0.01977912667144301,0.5,2,off_on_m3,3
mock,scale1,self,self,with_guess,guessAC,7.501388888888894,1.2380046989860654,6.0592572023616595,1.7411612693730604e-08,0.5,2,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,-5.301388888888894,1.774774442656281,-2.987077547135723,0.0034374861048519405,0.5,2,off_on_m3,3
mock,scale1,self,self,without_guess,intercept,24.114754098360653,0.5713666192520617,42.205395425318486,4.8177886026370104e-73,0.5,3,off_on_m3,3
mock,scale1,self,self,without_guess,conditionAC,0.6140594609613791,0.8148533988087866,0.7535827448950412,0.45260083072625557,0.5,3,off_on_m3,3
mock,scale1,self,self,with_guess,intercept,18.937499999999993,0.9295615146753238,20.372508651688815,4.0040279611784755e-40,0.5,3,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC,2.929166666666672,1.336328874105721,2.191950442309261,0.030380536819669977,0.5,3,off_on_m3,3
mock,scale1,self,self,with_guess,guessAC,7.018055555555561,1.082272929055579,6.484552433257024,2.265889100759607e-09,0.5,3,off_on_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,-3.1801767676767723,1.551521037068548,-2.0497155318534483,0.04264695623933995,0.5,3,off_on_m3,3
