study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,19.69230769230769,0.6574458908803229,29.952742827154346,5.581715816198049e-57,0.5,0,on_off_m3,1
mock,scale1,self,self,without_guess,conditionAC,7.513574660633483,0.8733658011011748,8.603009931417128,3.901155202167862e-14,0.5,0,on_off_m3,1
mock,scale1,self,self,with_guess,intercept,21.15384615384615,0.9173821186564076,23.05892574495342,3.8829254291572806e-45,0.5,0,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC,5.846153846153847,1.2186708900156369,4.797155568456086,4.828383414153283e-06,0.5,0,on_off_m3,1
mock,scale1,self,self,with_guess,guessAC,-2.923076923076921,1.2973742340824557,-2.253071508811191,0.02613443566299936,0.5,0,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,3.334841628959274,1.7234609007294044,1.9349679633276855,0.05542878148263099,0.5,0,on_off_m3,1
mock,scale1,self,self,without_guess,intercept,20.05769230769231,0.5920198929186038,33.880098536570664,1.2196009336305786e-62,0.5,1,on_off_m3,1
mock,scale1,self,self,without_guess,conditionAC,7.883484162895928,0.7864524445568533,10.024107900558537,1.757991849499674e-17,0.5,1,on_off_m3,1
mock,scale1,self,self,with_guess,intercept,21.61538461538462,0.8149757237760809,26.522734340150198,4.5228087704819944e-51,0.5,1,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC,5.766968325791858,1.0826319484948654,5.326804121945057,4.967847155672329e-07,0.5,1,on_off_m3,1
mock,scale1,self,self,with_guess,guessAC,-3.1153846153846136,1.152549721568963,-2.7030370638965997,0.007903479660263234,0.5,1,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,4.233031674208142,1.5310727846198489,2.7647488197363295,0.006628901659572997,0.5,1,on_off_m3,1
mock,scale1,self,self,without_guess,intercept,19.711538461538456,0.6490876887649545,30.368067062008834,1.3225937700703187e-57,0.5,2,on_off_m3,1
mock,scale1,self,self,without_guess,conditionAC,8.979638009049774,0.8622625787865903,10.414041186486688,2.082142380917461e-18,0.5,2,on_off_m3,1
mock,scale1,self,self,with_guess,intercept,19.230769230769223,0.8984958151082474,21.4032930453353,4.3063106611864185e-42,0.5,2,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC,8.033936651583712,1.193581902683018,6.730947104278693,6.767744348855264e-10,0.5,2,on_off_m3,1
mock,scale1,self,self,with_guess,guessAC,0.9615384615384637,1.2706649674615524,0.7567206826039751,0.4507514214911379,0.5,2,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.8914027149321246,1.6879797145774078,1.1205127043873537,0.2648098352603353,0.5,2,on_off_m3,1
mock,scale1,self,self,without_guess,intercept,19.480769230769223,0.5786005344499657,33.66877158053129,2.3826474299983855e-62,0.5,3,on_off_m3,1
mock,scale1,self,self,without_guess,conditionAC,8.357466063348417,0.7686258691355166,10.873256286245175,1.6840817800329304e-19,0.5,3,on_off_m3,1
mock,scale1,self,self,with_guess,intercept,19.961538461538453,0.8041674267893846,24.82261503830654,3.1396425131660883e-48,0.5,3,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC,6.714932126696837,1.0682739654467308,6.2857771918917695,5.922464383134744e-09,0.5,3,on_off_m3,1
mock,scale1,self,self,with_guess,guessAC,-0.9615384615384579,1.137264481384221,-0.845483594430138,0.3995814871308684,0.5,3,on_off_m3,1
mock,scale1,self,self,with_guess,conditionAC:guessAC,3.2850678733031633,1.510767530264854,2.1744363758779324,0.031702956465419665,0.5,3,on_off_m3,1
