study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,6.966177624208862,0.047742339068335915,0.009428405787183682,0.5,0,off_on_m3,4
mock,scale1,self,self,with_guess,3.0,116.0,39.69462306877463,0.4937976799439252,1.0010539376687549e-17,0.5,0,off_on_m3,4
mock,scale1,self,self,without_guess,1.0,118.0,7.687136713141151,0.05320462290746075,0.006465379334436218,0.5,1,off_on_m3,4
mock,scale1,self,self,with_guess,3.0,116.0,19.23167684036926,0.31489116503227255,3.433619720714928e-10,0.5,1,off_on_m3,4
mock,scale1,self,self,without_guess,1.0,118.0,0.6617563431775783,-0.0028504858451967596,0.417579002226504,0.5,2,off_on_m3,4
mock,scale1,self,self,with_guess,3.0,116.0,13.777648902058903,0.24364220914113077,9.543514027520447e-08,0.5,2,off_on_m3,4
mock,scale1,self,self,without_guess,1.0,118.0,1.3434163224413531,0.002877547275113246,0.24877254807977556,0.5,3,off_on_m3,4
mock,scale1,self,self,with_guess,3.0,116.0,17.149576983072844,0.2893347156146042,2.7682006086079783e-09,0.5,3,off_on_m3,4
