study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,1.2377590989830625,0.0019939916749499575,0.2681647642571833,0.5,0,off_on_m3,10
mock,scale1,self,self,with_guess,3.0,116.0,12.76682277530771,0.22877745420292084,2.873378263856129e-07,0.5,0,off_on_m3,10
mock,scale1,self,self,without_guess,1.0,118.0,0.001341060854463757,-0.008463115166043034,0.9708494792677592,0.5,1,off_on_m3,10
mock,scale1,self,self,with_guess,3.0,116.0,8.966589249414637,0.16724847160248524,2.168414039716911e-05,0.5,1,off_on_m3,10
mock,scale1,self,self,without_guess,1.0,118.0,0.4501582919735945,-0.0046419668487995835,0.503570982971671,0.5,2,off_on_m3,10
mock,scale1,self,self,with_guess,3.0,116.0,7.145739794468542,0.13415011934992438,0.0001908584459185002,0.5,2,off_on_m3,10
mock,scale1,self,self,without_guess,1.0,118.0,1.287775493645606,0.0024124474821893838,0.25875821654307857,0.5,3,off_on_m3,10
mock,scale1,self,self,with_guess,3.0,116.0,5.879916974271668,0.1095463798886479,0.0008994819898100159,0.5,3,off_on_m3,10
