study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.00016669059969155427,-0.008473151669538659,0.9897207046643424,0.5,0,off_on_m3,2
mock,scale1,self,self,with_guess,3.0,116.0,2.908823487016418,0.045912230498317164,0.03757635888577232,0.5,0,off_on_m3,2
mock,scale1,self,self,without_guess,1.0,118.0,1.008351156288072,7.017285935762008e-05,0.3173529206519057,0.5,1,off_on_m3,2
mock,scale1,self,self,with_guess,3.0,116.0,13.566843407095455,0.24058967872059622,1.1990549713017715e-07,0.5,1,off_on_m3,2
mock,scale1,self,self,without_guess,1.0,118.0,0.037163230588217654,-0.008157064631677535,0.8474644926941997,0.5,2,off_on_m3,2
mock,scale1,self,self,with_guess,3.0,116.0,10.543734861949106,0.19393734994012257,3.480028400971269e-06,0.5,2,off_on_m3,2
mock,scale1,self,self,without_guess,1.0,118.0,0.006077697127626435,-0.00842263654778308,0.9379922424769985,0.5,3,off_on_m3,2
mock,scale1,self,self,with_guess,3.0,116.0,7.043597889712838,0.132215333872299,0.00021604718598547244,0.5,3,off_on_m3,2
