study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,20.301886792452827,0.5857255908900989,34.66108892664401,1.0569830300707036e-63,0.5,0,on_off_m3,21
mock,scale1,self,self,without_guess,conditionAC,7.384680371726277,0.7838760957034749,9.42072403049749,4.718213278789937e-16,0.5,0,on_off_m3,21
mock,scale1,self,self,with_guess,intercept,20.519999999999996,0.8480682555135834,24.19616565835641,3.783523983374964e-47,0.5,0,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC,8.136250000000002,1.1318613908977768,7.188380189862683,6.857999012610246e-11,0.5,0,on_off_m3,21
mock,scale1,self,self,with_guess,guessAC,-0.41285714285714115,1.166782015363535,-0.3538425664955994,0.7240991946510933,0.5,0,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.4433928571428587,1.5610890806945454,-0.9246063373274493,0.35709014916178516,0.5,0,on_off_m3,21
mock,scale1,self,self,without_guess,intercept,20.66037735849056,0.6327332246537654,32.65258809476303,6.260607484446859e-61,0.5,1,on_off_m3,21
mock,scale1,self,self,without_guess,conditionAC,6.727682343001973,0.8467863748444722,7.944958188820215,1.2827295586993665e-12,0.5,1,on_off_m3,21
mock,scale1,self,self,with_guess,intercept,20.200000000000003,0.92526457406501,21.831593434139986,6.80438173792798e-43,0.5,1,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC,7.612499999999999,1.2348902826405666,6.164515266669834,1.0572995228602762e-08,0.5,1,on_off_m3,21
mock,scale1,self,self,with_guess,guessAC,0.8714285714285719,1.2729895942376346,0.6845527845421637,0.4949916222162054,0.5,1,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.6839285714285719,1.7031888812435825,-0.9886916183946975,0.324871862194097,0.5,1,on_off_m3,21
mock,scale1,self,self,without_guess,intercept,19.188679245283016,0.6111003083977754,31.40021201362704,3.941631775951744e-59,0.5,2,on_off_m3,21
mock,scale1,self,self,without_guess,conditionAC,8.169529709940864,0.8178350601039704,9.989214339749974,2.127349271823325e-17,0.5,2,on_off_m3,21
mock,scale1,self,self,with_guess,intercept,18.71999999999999,0.8949214953048232,20.918035937469227,3.5783777387308e-41,0.5,2,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC,8.842500000000003,1.1943933543493088,7.403339919634173,2.2961740607326847e-11,0.5,2,on_off_m3,21
mock,scale1,self,self,with_guess,guessAC,0.8871428571428586,1.231243239085236,0.7205260739559227,0.4726506314374245,0.5,2,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.2782142857142869,1.6473345928425902,-0.7759287586553011,0.43937017200056105,0.5,2,on_off_m3,21
mock,scale1,self,self,without_guess,intercept,21.26415094339622,0.5357907615405473,39.68741618884185,4.25986826678633e-70,0.5,3,on_off_m3,21
mock,scale1,self,self,without_guess,conditionAC,5.6164460715291495,0.71704835302168,7.8327298959144755,2.310640685378731e-12,0.5,3,on_off_m3,21
mock,scale1,self,self,with_guess,intercept,21.199999999999996,0.78160974475978,27.12351034788545,4.812571552266863e-52,0.5,3,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC,6.300000000000002,1.0431635509187989,6.039321441447106,1.9128162022123465e-08,0.5,3,on_off_m3,21
mock,scale1,self,self,with_guess,guessAC,0.12142857142857226,1.0753476353932307,0.11292029426760075,0.9102889335993338,0.5,3,on_off_m3,21
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.3071428571428576,1.43875499404234,-0.9085235933536511,0.3654853385694452,0.5,3,on_off_m3,21
