study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,20.549019607843135,0.648545186189704,31.68479243300158,1.5203167756595767e-59,0.5,0,on_off_m3,22
mock,scale1,self,self,without_guess,conditionAC,5.146632566069906,0.8552760637766519,6.017510350218226,2.0462145830408458e-08,0.5,0,on_off_m3,22
mock,scale1,self,self,with_guess,intercept,21.428571428571427,0.8711414825525348,24.59826774151943,7.618398554217808e-48,0.5,0,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC,3.787644787644788,1.1546344498227725,3.280384357340249,0.0013692705386508435,0.5,0,on_off_m3,22
mock,scale1,self,self,with_guess,guessAC,-1.950310559006209,1.2972087360746878,-1.5034670248273123,0.13543635638702603,0.5,0,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.9840943427899926,1.7091138880537036,1.745989172312095,0.08346030303656102,0.5,0,on_off_m3,22
mock,scale1,self,self,without_guess,intercept,21.352941176470583,0.5900365445550395,36.18918416752193,1.0039573849589696e-65,0.5,1,on_off_m3,22
mock,scale1,self,self,without_guess,conditionAC,5.560102301790284,0.7781171521390328,7.145585065829282,8.01272156797015e-11,0.5,1,on_off_m3,22
mock,scale1,self,self,with_guess,intercept,21.714285714285715,0.7909192774203863,27.454490406540216,1.4223542802824908e-52,0.5,1,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC,4.366795366795368,1.0483057724018325,4.165574092748108,6.0023642515734774e-05,0.5,1,on_off_m3,22
mock,scale1,self,self,with_guess,guessAC,-0.801242236024843,1.1777505913199717,-0.6803157153390562,0.4976601567866792,0.5,1,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.5951611549437623,1.551723971871656,1.6724373677191664,0.09713324741666388,0.5,1,on_off_m3,22
mock,scale1,self,self,without_guess,intercept,19.52941176470588,0.6938112193718348,28.14801954685525,3.49566085786887e-54,0.5,2,on_off_m3,22
mock,scale1,self,self,without_guess,conditionAC,7.18073316283035,0.9149711405534173,7.848043336631478,2.1326362655537973e-12,0.5,2,on_off_m3,22
mock,scale1,self,self,with_guess,intercept,18.428571428571427,0.9163164658134991,20.11157947730501,1.2877158919851502e-39,0.5,2,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC,7.193050193050193,1.2145105927776925,5.922591565544979,3.3073233161680735e-08,0.5,2,on_off_m3,22
mock,scale1,self,self,with_guess,guessAC,2.440993788819877,1.364478386426365,1.78895746030317,0.07623152251414524,0.5,2,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.09386541044149892,1.7977437981547322,-0.05221289626355307,0.9584488654435614,0.5,2,on_off_m3,22
mock,scale1,self,self,without_guess,intercept,19.03921568627451,0.6625404919449368,28.736682388095975,4.137802390835446e-55,0.5,3,on_off_m3,22
mock,scale1,self,self,without_guess,conditionAC,8.743393009377664,0.8737325264450603,10.006944625206698,1.930888477265566e-17,0.5,3,on_off_m3,22
mock,scale1,self,self,with_guess,intercept,19.78571428571428,0.8906240561992209,22.215562389085612,1.3260295206318806e-43,0.5,3,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC,7.376447876447877,1.1804571791431118,6.248805976852464,7.070927779583824e-09,0.5,3,on_off_m3,22
mock,scale1,self,self,with_guess,guessAC,-1.6552795031055871,1.3262200565569215,-1.2481182854397153,0.21450117950932535,0.5,3,on_off_m3,22
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.9931173409434257,1.7473372281901578,1.7129591773441533,0.08939161347035976,0.5,3,on_off_m3,22
