study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,19.960784313725483,0.5622546794562737,35.50132180852365,8.000491221052744e-65,0.5,0,on_off_m3,28
mock,scale1,self,self,without_guess,conditionAC,6.227621483375961,0.7414795134177485,8.398912405105557,1.160637706488752e-13,0.5,0,on_off_m3,28
mock,scale1,self,self,with_guess,intercept,19.5,0.85899197258156,22.701027043822002,1.719735282278142e-44,0.5,0,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC,6.241935483870967,1.1231718059319942,5.557418242609363,1.7717356774506766e-07,0.5,0,on_off_m3,28
mock,scale1,self,self,with_guess,guessAC,0.8103448275862073,1.1391349963434532,0.7113685649087771,0.47828393362455934,0.5,0,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.00035126749019340935,1.4994874175686506,0.00023425837794822802,0.9998134912457102,0.5,0,on_off_m3,28
mock,scale1,self,self,without_guess,intercept,20.254901960784313,0.624438044437165,32.437008188764345,1.26571362273573e-60,0.5,1,on_off_m3,28
mock,scale1,self,self,without_guess,conditionAC,5.701619778346121,0.8234845066946347,6.923772981754957,2.4566675499863604e-10,0.5,1,on_off_m3,28
mock,scale1,self,self,with_guess,intercept,20.181818181818183,0.958860286803531,21.047715146381286,2.0263479364236565e-41,0.5,1,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC,5.785923753665689,1.253754254220735,4.614878660780221,1.0220801668377647e-05,0.5,1,on_off_m3,28
mock,scale1,self,self,with_guess,guessAC,0.1285266457680263,1.2715733605975148,0.10107686253165242,0.9196639441364935,0.5,1,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.14890016019926552,1.6738211545180013,-0.08895822579213565,0.9292685136525329,0.5,1,on_off_m3,28
mock,scale1,self,self,without_guess,intercept,20.098039215686274,0.6165648709330223,32.59679583313389,7.508985529708162e-61,0.5,2,on_off_m3,28
mock,scale1,self,self,without_guess,conditionAC,6.7425404944586536,0.8131016729500572,8.292370706846151,2.045794627720577e-13,0.5,2,on_off_m3,28
mock,scale1,self,self,with_guess,intercept,19.363636363636367,0.9424749463489429,20.545518412610573,1.85414262300307e-40,0.5,2,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC,7.507331378299121,1.2323296623541993,6.091983020158241,1.4916595345696642e-08,0.5,2,on_off_m3,28
mock,scale1,self,self,with_guess,guessAC,1.2915360501567419,1.24984426959946,1.0333575802772956,0.3035861686627344,0.5,2,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.3467143184080148,1.6452183123163526,-0.8185626845545714,0.4147143746175638,0.5,2,on_off_m3,28
mock,scale1,self,self,without_guess,intercept,20.686274509803923,0.5582594009861267,37.0549505718364,7.715012701752957e-67,0.5,3,on_off_m3,28
mock,scale1,self,self,without_guess,conditionAC,5.458653026427961,0.7362106961997615,7.414525562593598,2.025477007463599e-11,0.5,3,on_off_m3,28
mock,scale1,self,self,with_guess,intercept,20.59090909090909,0.857034484267295,24.025764970837653,7.502589843294006e-47,0.5,3,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC,5.441348973607037,1.1206122992599863,4.8556927112082535,3.7810176926082727e-06,0.5,3,on_off_m3,28
mock,scale1,self,self,with_guess,guessAC,0.16771159874608227,1.1365391124296473,0.14756342030988726,0.8829435065924749,0.5,3,on_off_m3,28
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.0368724420009466,1.496070355254952,0.024646195194919833,0.9803795197878122,0.5,3,on_off_m3,28
