study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,18.942307692307693,0.5289481979790572,35.81127181202285,3.1272399041088754e-65,0.5,0,on_off_m3,6
mock,scale1,self,self,without_guess,conditionAC,7.08710407239819,0.7026665967147937,10.086012492315447,1.2532555793781457e-17,0.5,0,on_off_m3,6
mock,scale1,self,self,with_guess,intercept,18.962962962962965,0.7400370428008346,25.62434292639382,1.381712778426368e-49,0.5,0,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC,6.922751322751323,0.9849524880851445,7.028512955188234,1.536130268438489e-10,0.5,0,on_off_m3,6
mock,scale1,self,self,with_guess,guessAC,-0.04296296296296157,1.0672966014244594,-0.04025400521806345,0.9679598229659004,0.5,0,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.33906685906685774,1.4176317697848215,0.23917837219345314,0.8113893462074688,0.5,0,on_off_m3,6
mock,scale1,self,self,without_guess,intercept,20.326923076923073,0.5593343271010558,36.341275856024076,6.372960999483568e-66,0.5,1,on_off_m3,6
mock,scale1,self,self,without_guess,conditionAC,5.9083710407239804,0.7430322091113717,7.9517024541777115,1.2380639711188513e-12,0.5,1,on_off_m3,6
mock,scale1,self,self,with_guess,intercept,20.33333333333333,0.7826214873720195,25.98105682174794,3.519007363682341e-50,0.5,1,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC,6.038095238095237,1.0416302652885225,5.796773998711277,5.9326973825534974e-08,0.5,1,on_off_m3,6
mock,scale1,self,self,with_guess,guessAC,-0.013333333333331941,1.128712760799884,-0.01181286665341058,0.9905952077250759,0.5,1,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.2671861471861487,1.499207499148682,-0.17821825687095957,0.858862438097481,0.5,1,on_off_m3,6
mock,scale1,self,self,without_guess,intercept,20.499999999999993,0.5191977475843956,39.483992554624315,7.489550921937205e-70,0.5,2,on_off_m3,6
mock,scale1,self,self,without_guess,conditionAC,5.382352941176472,0.6897138806994447,7.803747454985511,2.6888809802168406e-12,0.5,2,on_off_m3,6
mock,scale1,self,self,with_guess,intercept,19.666666666666657,0.7180871129995287,27.387577789158243,1.818229613041485e-52,0.5,2,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC,6.190476190476193,0.9557382235001364,6.477167113611116,2.34877876604961e-09,0.5,2,on_off_m3,6
mock,scale1,self,self,with_guess,guessAC,1.7333333333333356,1.0356399624678818,1.673683322535066,0.09688736759549907,0.5,2,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.6813852813852843,1.375583985645383,-1.2223065250330232,0.2240695583417276,0.5,2,on_off_m3,6
mock,scale1,self,self,without_guess,intercept,20.865384615384606,0.5530882519780169,37.72523560347459,1.0953252982113913e-67,0.5,3,on_off_m3,6
mock,scale1,self,self,without_guess,conditionAC,5.649321266968327,0.7347347834536243,7.6889258467030315,4.8944841348145544e-12,0.5,3,on_off_m3,6
mock,scale1,self,self,with_guess,intercept,20.70370370370369,0.77307433866176,26.78099979303814,1.718612775659701e-51,0.5,3,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC,6.039153439153441,1.028923485313429,5.869390217401641,4.2375192205344195e-08,0.5,3,on_off_m3,6
mock,scale1,self,self,with_guess,guessAC,0.3362962962962996,1.1149436671161554,0.30162626706167395,0.7634770452342219,0.5,3,on_off_m3,6
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.8064261664261695,1.4809187642073869,-0.5445444989400094,0.5871121305311018,0.5,3,on_off_m3,6
