study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,24.921875,0.6175978987306345,40.35291417153879,6.842085011970499e-71,0.5,0,off_on_m3,4
mock,scale1,self,self,without_guess,conditionAC,-2.3861607142857117,0.9040707516361307,-2.6393517431765017,0.009428405787183784,0.5,0,off_on_m3,4
mock,scale1,self,self,with_guess,intercept,18.83333333333332,0.8490717123662838,22.18108677869691,1.534656633230918e-43,0.5,0,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC,-1.1904761904761836,1.2836757692462586,-0.9273963246772202,0.35564639652517505,0.5,0,off_on_m3,4
mock,scale1,self,self,with_guess,guessAC,8.471014492753634,1.0015103534965848,8.458239561057638,9.357028737500537e-14,0.5,0,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.947204968944106,1.4962922838046497,-1.3013533452120145,0.19571628267523994,0.5,0,off_on_m3,4
mock,scale1,self,self,without_guess,intercept,24.203125000000004,0.5384256807576174,44.951654174339986,4.3648850556973713e-76,0.5,1,off_on_m3,4
mock,scale1,self,self,without_guess,conditionAC,-2.1852678571428568,0.7881744916930837,-2.7725686128824925,0.006465379334436221,0.5,1,off_on_m3,4
mock,scale1,self,self,with_guess,intercept,20.11111111111111,0.8636369598419404,23.28653363189988,1.5187805846891762e-45,0.5,1,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC,-1.4682539682539681,1.305696353591801,-1.1244987888761369,0.263123009061957,0.5,1,off_on_m3,4
mock,scale1,self,self,with_guess,guessAC,5.693236714975845,1.018690582134113,5.5887791787068055,1.5372081205814268e-07,0.5,1,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.1932367149758452,1.5219601597827492,-0.7840131079030167,0.4346304209492716,0.5,1,off_on_m3,4
mock,scale1,self,self,without_guess,intercept,22.703125,0.6054507790916562,37.49788716774132,2.116707204804179e-67,0.5,2,off_on_m3,4
mock,scale1,self,self,without_guess,conditionAC,-0.7209821428571417,0.8862891892234405,-0.8134840767818239,0.4175790022265047,0.5,2,off_on_m3,4
mock,scale1,self,self,with_guess,intercept,18.88888888888889,0.9914666822915116,19.05146105891551,1.618566429674643e-37,0.5,2,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC,-1.2460317460317436,1.4989567283140726,-0.8312659882004718,0.4075312014475214,0.5,2,off_on_m3,4
mock,scale1,self,self,with_guess,guessAC,5.306763285024156,1.1694702967957318,4.537749526058356,1.396259309259421e-05,0.5,2,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.4789510006901294,1.7472304456213033,0.2741201092794704,0.7844798619754767,0.5,2,off_on_m3,4
mock,scale1,self,self,without_guess,intercept,24.234374999999996,0.559125109464281,43.34338520983233,2.5195100095624533e-74,0.5,3,off_on_m3,4
mock,scale1,self,self,without_guess,conditionAC,-0.9486607142857129,0.8184753526703227,-1.159058377495001,0.2487725480797772,0.5,3,off_on_m3,4
mock,scale1,self,self,with_guess,intercept,20.611111111111114,0.8900635852202775,23.15689738729191,2.5903931900306244e-45,0.5,3,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC,-1.8253968253968291,1.3456496557299424,-1.3565171422027005,0.1775689375352067,0.5,3,off_on_m3,4
mock,scale1,self,self,with_guess,guessAC,5.041062801932366,1.04986172885695,4.801644505530157,4.7389865656365945e-06,0.5,3,off_on_m3,4
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.9589371980676374,1.5685309677188681,0.6113600673515744,0.5421574746820395,0.5,3,off_on_m3,4
