study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,19.905660377358483,0.5374744183486838,37.03554940999031,8.167103346833938e-67,0.5,0,on_off_m3,0
mock,scale1,self,self,without_guess,conditionAC,6.691354548014645,0.7193015895983184,9.302571612209723,8.962945013688687e-16,0.5,0,on_off_m3,0
mock,scale1,self,self,with_guess,intercept,18.64285714285714,0.7259940950919465,25.679075448259727,1.1191809849615473e-49,0.5,0,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC,7.9857142857142875,0.9740232887334234,8.198689269636002,3.687388490993786e-13,0.5,0,on_off_m3,0
mock,scale1,self,self,with_guess,guessAC,2.6771428571428597,1.0570633582476283,2.532622889871953,0.012657291883026197,0.5,0,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,-2.7432142857142887,1.4142916538257875,-1.9396383187962998,0.05485153339736213,0.5,0,on_off_m3,0
mock,scale1,self,self,without_guess,intercept,20.132075471698112,0.5515255072069296,36.50252836655233,3.9430570227366766e-66,0.5,1,on_off_m3,0
mock,scale1,self,self,without_guess,conditionAC,6.763446916361589,0.7381061507202702,9.16324421597297,1.907489574029526e-15,0.5,1,on_off_m3,0
mock,scale1,self,self,with_guess,intercept,20.000000000000004,0.7634629465418966,26.196425236601137,1.5508984539548035e-50,0.5,1,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC,7.2285714285714295,1.024293028061981,7.057132315201135,1.3302653137951178e-10,0.5,1,on_off_m3,0
mock,scale1,self,self,with_guess,guessAC,0.2800000000000014,1.1116188294437812,0.25188490207574527,0.8015757546652202,0.5,1,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.97732142857143,1.487283823104232,-0.6571183074738097,0.5124065224338781,0.5,1,on_off_m3,0
mock,scale1,self,self,without_guess,intercept,20.15094339622641,0.4936221110998322,40.822610946921294,1.91182407610777e-71,0.5,2,on_off_m3,0
mock,scale1,self,self,without_guess,conditionAC,7.058011827654184,0.6606140814401357,10.684016623242046,4.747281981772079e-19,0.5,2,on_off_m3,0
mock,scale1,self,self,with_guess,intercept,19.42857142857142,0.6775238624459464,28.675848195858123,1.735969929925473e-54,0.5,2,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC,7.9428571428571475,0.9089936476844117,8.738077722645189,2.1119174690445752e-14,0.5,2,on_off_m3,0
mock,scale1,self,self,with_guess,guessAC,1.531428571428575,0.9864896342432538,1.5524020914860899,0.12329015144402217,0.5,2,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.8716071428571466,1.3198679581598465,-1.418026046686164,0.15886396661316582,0.5,2,on_off_m3,0
mock,scale1,self,self,without_guess,intercept,18.92452830188679,0.519277357022647,36.44396977059303,4.6931349778115047e-66,0.5,3,on_off_m3,0
mock,scale1,self,self,without_guess,conditionAC,7.821740354829625,0.6949484767970596,11.255137058331515,2.0827776709257325e-20,0.5,3,on_off_m3,0
mock,scale1,self,self,with_guess,intercept,18.60714285714285,0.7192656221970117,25.869640203721886,5.386766642491675e-50,0.5,3,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC,8.10714285714286,0.9649960950667198,8.401218303979077,1.2657147424144623e-13,0.5,3,on_off_m3,0
mock,scale1,self,self,with_guess,guessAC,0.6728571428571455,1.0472665538351942,0.6424889063754359,0.5218236105420253,0.5,3,on_off_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.6058928571428597,1.4011840774382769,-0.43241488887783175,0.6662427090798022,0.5,3,on_off_m3,0
