study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,19.470588235294116,0.5362365933029656,36.30969702266016,7.002693673572502e-66,0.5,0,on_off_m3,27
mock,scale1,self,self,without_guess,conditionAC,8.254049445865304,0.7071678774885072,11.671980174183531,2.136054612414609e-21,0.5,0,on_off_m3,27
mock,scale1,self,self,with_guess,intercept,19.999999999999996,0.7750869323497898,25.803557207921262,6.938514594455903e-50,0.5,0,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC,6.87878787878788,1.0186637995338774,6.752755798267781,6.075913502821302e-10,0.5,0,on_off_m3,27
mock,scale1,self,self,with_guess,guessAC,-0.9999999999999986,1.0652550970380512,-0.9387422813375924,0.3498136268651223,0.5,0,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.6212121212121207,1.4043472175165732,1.8664986041325544,0.06449691181663432,0.5,0,on_off_m3,27
mock,scale1,self,self,without_guess,intercept,20.019607843137255,0.5793939673370642,34.55266877414826,1.4802644120235213e-63,0.5,1,on_off_m3,27
mock,scale1,self,self,without_guess,conditionAC,6.487638533674339,0.7640821369307531,8.490760639601627,7.110708530614745e-14,0.5,1,on_off_m3,27
mock,scale1,self,self,with_guess,intercept,19.124999999999996,0.8438930792407121,22.66282360936957,2.0175948050143761e-44,0.5,1,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC,7.238636363636363,1.1090927928478322,6.526628258984193,1.8458585513186115e-09,0.5,1,on_off_m3,27
mock,scale1,self,self,with_guess,guessAC,1.689814814814815,1.1598201008123967,1.4569628631467788,0.1478282985531541,0.5,1,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.41456228956229,1.5290141637665406,-0.9251466226301578,0.3568102727000849,0.5,1,on_off_m3,27
mock,scale1,self,self,without_guess,intercept,19.01960784313726,0.5751513026618483,33.06887727648868,1.6248985591604506e-61,0.5,2,on_off_m3,27
mock,scale1,self,self,without_guess,conditionAC,8.92242114236999,0.7584870764467463,11.763445178484114,1.2970624036902043e-21,0.5,2,on_off_m3,27
mock,scale1,self,self,with_guess,intercept,18.791666666666668,0.8172918871631539,22.99260149503397,5.1102308632524664e-45,0.5,2,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC,7.723484848484848,1.0741319771471916,7.190443085958398,6.786719585146093e-11,0.5,2,on_off_m3,27
mock,scale1,self,self,with_guess,guessAC,0.4305555555555569,1.1232602592446914,0.3833088120157241,0.7021923740654417,0.5,2,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.304292929292928,1.4808165893815761,1.5560961065780976,0.12240939810140955,0.5,2,on_off_m3,27
mock,scale1,self,self,without_guess,intercept,19.372549019607842,0.5056278897987315,38.31384583496613,2.02080038680612e-68,0.5,3,on_off_m3,27
mock,scale1,self,self,without_guess,conditionAC,7.6999147485081,0.6668023146752009,11.547522525111097,4.2135125657176925e-21,0.5,3,on_off_m3,27
mock,scale1,self,self,with_guess,intercept,19.374999999999993,0.7391436494638544,26.21276664428336,1.457702465920823e-50,0.5,3,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC,7.170454545454547,0.9714250710969174,7.3813768645663895,2.5690375087944018e-11,0.5,3,on_off_m3,27
mock,scale1,self,self,with_guess,guessAC,-0.004629629629627391,1.0158557797479952,-0.004557368990680813,0.9963715865323701,0.5,3,on_off_m3,27
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.014730639730638,1.3392231040751987,0.7577009660622311,0.4501665149919546,0.5,3,on_off_m3,27
