study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,23.727272727272723,0.6031309376646695,39.34016851986571,1.1178247831917335e-69,0.5,0,off_on_m3,9
mock,scale1,self,self,without_guess,conditionAC,0.23569023569023723,0.8990945173009263,0.26214177837250885,0.7936692119461656,0.5,0,off_on_m3,9
mock,scale1,self,self,with_guess,intercept,18.833333333333332,0.912000019855273,20.650584345735023,1.1638098164782017e-40,0.5,0,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC,-0.5833333333333297,1.4419986444307247,-0.40453112462086904,0.6865671319877754,0.5,0,off_on_m3,9
mock,scale1,self,self,with_guess,guessAC,6.72916666666667,1.0694148165221136,6.292382116558717,5.737591278085836e-09,0.5,0,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.6160714285714246,1.6576265664883394,0.37165875657782443,0.710824945920264,0.5,0,off_on_m3,9
mock,scale1,self,self,without_guess,intercept,22.984848484848488,0.6235222058341072,36.86291886605844,1.3570907053200513e-66,0.5,1,off_on_m3,9
mock,scale1,self,self,without_guess,conditionAC,1.292929292929293,0.9294920251504533,1.3910063324319664,0.16684086213066576,0.5,1,off_on_m3,9
mock,scale1,self,self,with_guess,intercept,18.55555555555555,1.058867515712161,17.523963366725503,2.2003140273286803e-34,0.5,1,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC,2.111111111111114,1.6742165450072792,1.2609546342178426,0.20985539638197045,0.5,1,off_on_m3,9
mock,scale1,self,self,with_guess,guessAC,6.090277777777781,1.241632220815351,4.905057774498182,3.0722969344201024e-06,0.5,1,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.4474206349206375,1.9245689541920448,-0.752075227945408,0.4535291483501167,0.5,1,off_on_m3,9
mock,scale1,self,self,without_guess,intercept,23.33333333333333,0.5935417002120574,39.312037090227896,1.2090808096733143e-69,0.5,2,off_on_m3,9
mock,scale1,self,self,without_guess,conditionAC,-0.3518518518518512,0.8847997261033078,-0.397662704306454,0.6915972974180411,0.5,2,off_on_m3,9
mock,scale1,self,self,with_guess,intercept,19.66666666666666,0.9621971204842203,20.43933228231812,2.97279047054306e-40,0.5,2,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC,-2.249999999999998,1.5213672293927967,-1.4789328681004985,0.14186870863435852,0.5,2,off_on_m3,9
mock,scale1,self,self,with_guess,guessAC,5.04166666666667,1.1282761344939778,4.468468766227883,1.8426848872756947e-05,0.5,2,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.1130952380952355,1.748863458759938,1.2082677052407294,0.2294017278913867,0.5,2,off_on_m3,9
mock,scale1,self,self,without_guess,intercept,22.439393939393934,0.5606234120498035,40.02578817989234,1.6755446099911005e-70,0.5,3,off_on_m3,9
mock,scale1,self,self,without_guess,conditionAC,1.0606060606060617,0.835728039414157,1.2690803833141024,0.20690992228654118,0.5,3,off_on_m3,9
mock,scale1,self,self,with_guess,intercept,18.722222222222218,0.9409092615121388,19.89801034813247,3.371388607282508e-39,0.5,3,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC,0.6944444444444482,1.4877081689626828,0.46678808312832987,0.6415270283303769,0.5,3,off_on_m3,9
mock,scale1,self,self,with_guess,guessAC,5.111111111111114,1.1033139071900904,4.632508552464497,9.513061095073286e-06,0.5,3,off_on_m3,9
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.13888888888888448,1.7101712221288696,0.08121344055596472,0.9354121687212871,0.5,3,off_on_m3,9
