study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,21.01923076923077,0.602434482215303,34.890484176698806,5.1978598177368874e-64,0.5,0,on_off_m3,3
mock,scale1,self,self,without_guess,conditionAC,5.951357466063349,0.8002874175187683,7.4365250980892466,1.8085929758624776e-11,0.5,0,on_off_m3,3
mock,scale1,self,self,with_guess,intercept,22.478260869565222,0.8949573636247168,25.116571786755028,9.90936403766818e-49,0.5,0,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC,4.29593267882188,1.1811862389841288,3.636964719904431,0.0004129224964451532,0.5,0,on_off_m3,3
mock,scale1,self,self,with_guess,guessAC,-2.616191904047974,1.1984088804962705,-2.183054503872325,0.031046112630267887,0.5,0,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.9771334907960134,1.590070159549937,1.8723283830687567,0.06367928907055022,0.5,0,on_off_m3,3
mock,scale1,self,self,without_guess,intercept,20.59615384615384,0.614330682068162,33.52616831185493,3.751111181478116e-62,0.5,1,on_off_m3,3
mock,scale1,self,self,without_guess,conditionAC,6.742081447963801,0.816090595025346,8.261437503460515,2.410988868480716e-13,0.5,1,on_off_m3,3
mock,scale1,self,self,with_guess,intercept,22.043478260869566,0.9134239181101529,24.132801674907824,4.878533378282013e-47,0.5,1,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC,5.053295932678823,1.2055588414411933,4.191662620662984,5.433248374372421e-05,0.5,1,on_off_m3,3
mock,scale1,self,self,with_guess,guessAC,-2.5952023988005974,1.2231368550199764,-2.1217596282455347,0.03598600801920531,0.5,1,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,3.038968745792751,1.6228796747631196,1.8725779816278294,0.0636444775267689,0.5,1,on_off_m3,3
mock,scale1,self,self,without_guess,intercept,20.923076923076916,0.5503235774238279,38.019590258193055,4.690978983642605e-68,0.5,2,on_off_m3,3
mock,scale1,self,self,without_guess,conditionAC,5.650452488687784,0.7310621280453288,7.729100266478902,3.970262446443741e-12,0.5,2,on_off_m3,3
mock,scale1,self,self,with_guess,intercept,22.173913043478258,0.8175906863357796,27.121044079961017,4.8566796086923895e-52,0.5,2,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC,4.826086956521743,1.0790758387752324,4.472426110475632,1.8138446310650622e-05,0.5,2,on_off_m3,3
mock,scale1,self,self,with_guess,guessAC,-2.242878560719637,1.0948096288603784,-2.0486470904118,0.04275320327294685,0.5,2,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.4590947769358533,1.4526128348764742,1.0044622640690974,0.3172465577819313,0.5,2,on_off_m3,3
mock,scale1,self,self,without_guess,intercept,21.923076923076916,0.6644097283505002,32.99632137762995,2.0535056156437587e-61,0.5,3,on_off_m3,3
mock,scale1,self,self,without_guess,conditionAC,4.062217194570138,0.8826167182872812,4.6024702573648,1.0595592425596628e-05,0.5,3,on_off_m3,3
mock,scale1,self,self,with_guess,intercept,22.652173913043484,1.001475479551551,22.61880033566759,2.42586451765449e-44,0.5,3,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC,2.8962131837307172,1.3217714085677517,2.1911604116698236,0.03043913871713998,0.5,3,on_off_m3,3
mock,scale1,self,self,with_guess,guessAC,-1.3073463268365795,1.3410438944632352,-0.974872136724396,0.33165227924519836,0.5,3,on_off_m3,3
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.1103105814137377,1.7793208260853348,1.1860202783421638,0.23803793238578558,0.5,3,on_off_m3,3
