study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,23.174603174603174,0.6440808353433762,35.98089230872424,1.8756432755581756e-65,0.5,0,off_on_m3,11
mock,scale1,self,self,without_guess,conditionAC,-0.12197159565580602,0.9345306983852729,-0.13051641413872697,0.896380112255742,0.5,0,off_on_m3,11
mock,scale1,self,self,with_guess,intercept,18.333333333333332,0.9914905844386973,18.490678198131555,2.21080843537221e-36,0.5,0,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC,0.06666666666666814,1.4706181944567729,0.045332409811027756,0.9639203022097481,0.5,0,off_on_m3,11
mock,scale1,self,self,with_guess,guessAC,6.777777777777779,1.1731474803462802,5.777430281636175,6.486772172702584e-08,0.5,0,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC:guessAC,-0.4634920634920663,1.7254703654965886,-0.26861780576490735,0.7887009501692939,0.5,0,off_on_m3,11
mock,scale1,self,self,without_guess,intercept,23.285714285714285,0.6793479353335233,34.276565916524426,3.5038317317488485e-63,0.5,1,off_on_m3,11
mock,scale1,self,self,without_guess,conditionAC,1.1528822055137846,0.9857015852914864,1.1696057130443394,0.24451674696289863,0.5,1,off_on_m3,11
mock,scale1,self,self,with_guess,intercept,17.888888888888886,0.9907845615041474,18.05527617601458,1.7300129785798421e-35,0.5,1,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC,0.9111111111111108,1.4695709932129601,0.6199844140357762,0.5364840527331558,0.5,1,off_on_m3,11
mock,scale1,self,self,with_guess,guessAC,7.555555555555554,1.172312102744381,6.445003457584383,2.7460453703202114e-09,0.5,1,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.09682539682539665,1.7242416885227005,0.05615535076660565,0.9553146598137233,0.5,1,off_on_m3,11
mock,scale1,self,self,without_guess,intercept,22.666666666666664,0.583137846243467,38.87016905639676,4.1739793768634215e-69,0.5,2,off_on_m3,11
mock,scale1,self,self,without_guess,conditionAC,1.3684210526315792,0.846105315979878,1.6173176397630893,0.10847994004932261,0.5,2,off_on_m3,11
mock,scale1,self,self,with_guess,intercept,17.61111111111111,0.8622562437213219,20.42445182548653,3.1764615878282914e-40,0.5,2,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC,2.3888888888888897,1.2789326900349718,1.8678769473189138,0.06430281200154818,0.5,2,off_on_m3,11
mock,scale1,self,self,with_guess,guessAC,7.0777777777777775,1.0202353462662257,6.937397144375024,2.4252261719207616e-10,0.5,2,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC:guessAC,-1.6015873015873032,1.5005665402741237,-1.0673217472213694,0.2880428262090541,0.5,2,off_on_m3,11
mock,scale1,self,self,without_guess,intercept,23.190476190476186,0.5446425016996275,42.57926276063161,1.8134474217443616e-73,0.5,3,off_on_m3,11
mock,scale1,self,self,without_guess,conditionAC,1.0200501253132845,0.7902503995671628,1.2907935584366526,0.19929855515092082,0.5,3,off_on_m3,11
mock,scale1,self,self,with_guess,intercept,20.277777777777768,0.916694862812938,22.12053170621474,1.9843647315315608e-43,0.5,3,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC,0.5222222222222278,1.359678210944336,0.38407780460019975,0.7016239106081277,0.5,3,off_on_m3,11
mock,scale1,self,self,with_guess,guessAC,4.077777777777785,1.08464798903178,3.7595402554683632,0.0002682014965103226,0.5,3,off_on_m3,11
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.5507936507936445,1.5953049326052193,0.3452591661546289,0.7305248190193103,0.5,3,off_on_m3,11
