study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,19.307692307692303,0.6503924736482113,29.686217307206384,1.4177331081963988e-56,0.5,0,on_off_m3,20
mock,scale1,self,self,without_guess,conditionAC,8.001131221719458,0.8639958841591502,9.260612658480708,1.125393969266808e-15,0.5,0,on_off_m3,20
mock,scale1,self,self,with_guess,intercept,20.279999999999994,0.9366040120302781,21.65269392348534,1.4666457652206655e-42,0.5,0,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC,6.720000000000003,1.2416895914544728,5.411980615967333,3.4038727069050363e-07,0.5,0,on_off_m3,20
mock,scale1,self,self,with_guess,guessAC,-1.872592592592589,1.2997978178713323,-1.4406799017860468,0.15236889944157325,0.5,0,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.4725925925925893,1.7264504341643432,1.432182785942188,0.1547806876120086,0.5,0,on_off_m3,20
mock,scale1,self,self,without_guess,intercept,19.269230769230766,0.643225320666374,29.957201854659683,5.495642473781312e-57,0.5,1,on_off_m3,20
mock,scale1,self,self,without_guess,conditionAC,8.319004524886878,0.8544748781076629,9.735809370206777,8.485599774634485e-17,0.5,1,on_off_m3,20
mock,scale1,self,self,with_guess,intercept,18.88,0.9260908443798868,20.38676887324386,3.757310989108122e-40,0.5,1,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC,7.877575757575759,1.2277519073563556,6.4162602479991815,3.156698269551495e-09,0.5,1,on_off_m3,20
mock,scale1,self,self,with_guess,guessAC,0.7496296296296303,1.285207882108328,0.5832750017062573,0.5608404860051874,0.5,1,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.8642231842231839,1.707071419531344,0.5062607072763518,0.6136344759103698,0.5,1,on_off_m3,20
mock,scale1,self,self,without_guess,intercept,19.23076923076923,0.6364963687819527,30.213478307143646,2.2563656859448644e-57,0.5,2,on_off_m3,20
mock,scale1,self,self,without_guess,conditionAC,6.842760180995476,0.845535988178273,8.092807729849987,5.887172507000029e-13,0.5,2,on_off_m3,20
mock,scale1,self,self,with_guess,intercept,19.719999999999995,0.9235702449261947,21.35192218278522,5.381017005795599e-42,0.5,2,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC,6.249696969696971,1.2244102580940486,5.104250743068279,1.3132613986408632e-06,0.5,2,on_off_m3,20
mock,scale1,self,self,with_guess,guessAC,-0.9422222222222217,1.2817098513209788,-0.7351291099550586,0.4637445249293043,0.5,2,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.1439538239538234,1.7024251763322058,0.6719554197491473,0.5029482021015044,0.5,2,on_off_m3,20
mock,scale1,self,self,without_guess,intercept,19.88461538461539,0.6062361324960152,32.80011586037573,3.875572166004023e-61,0.5,3,on_off_m3,20
mock,scale1,self,self,without_guess,conditionAC,6.983031674208143,0.805337614636093,8.67093694284174,2.7106878830352907e-14,0.5,3,on_off_m3,20
mock,scale1,self,self,with_guess,intercept,19.880000000000003,0.8782450032390081,22.636052498655438,2.256789299489086e-44,0.5,3,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC,6.453333333333331,1.1643209566280637,5.542572515419231,1.8946425262181014e-07,0.5,3,on_off_m3,20
mock,scale1,self,self,with_guess,guessAC,0.008888888888888637,1.2188085082957778,0.007293097175140085,0.994193529676848,0.5,3,on_off_m3,20
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.0292063492063497,1.6188767586611983,0.6357533664622484,0.526189463717466,0.5,3,on_off_m3,20
