study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.06871831196829982,-0.007887624269546256,0.7936692119461681,0.5,0,off_on_m3,9
mock,scale1,self,self,with_guess,3.0,116.0,24.44629221827114,0.37149727460910875,2.485267555748618e-12,0.5,0,off_on_m3,9
mock,scale1,self,self,without_guess,1.0,118.0,1.9348986168658324,0.007795050712073204,0.16684086213066548,0.5,1,off_on_m3,9
mock,scale1,self,self,with_guess,3.0,116.0,12.162893019662022,0.21961419867786958,5.603615812754773e-07,0.5,1,off_on_m3,9
mock,scale1,self,self,without_guess,1.0,118.0,0.1581356263963233,-0.007124895540545406,0.6915972974180402,0.5,2,off_on_m3,9
mock,scale1,self,self,with_guess,3.0,116.0,16.285924137732835,0.27816566815097343,6.7232732340315375e-09,0.5,2,off_on_m3,9
mock,scale1,self,self,without_guess,1.0,118.0,1.6105650193126682,0.0051046077678346125,0.2069099222865412,0.5,3,off_on_m3,9
mock,scale1,self,self,with_guess,3.0,116.0,13.233253690374214,0.2357085252966986,1.7236830070156372e-07,0.5,3,off_on_m3,9
