study,scale,guesser,respondent,model_type,component,est,se,t,p,cgr,cgr_trial_id,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,23.661290322580644,0.5637668174726058,41.969994666687484,8.947965268380005e-73,0.5,0,off_on_m3,0
mock,scale1,self,self,without_guess,conditionAC,0.23526140155728714,0.8109164987199708,0.29011791217547866,0.7722352429354769,0.5,0,off_on_m3,0
mock,scale1,self,self,with_guess,intercept,20.47368421052631,0.8553847281097993,23.935059322099868,1.081558744435061e-46,0.5,0,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC,-0.826625386996901,1.244767618071864,-0.6640800861106411,0.507956880394967,0.5,0,off_on_m3,0
mock,scale1,self,self,with_guess,guessAC,4.596083231334153,1.0271245486305105,4.474708775544523,1.797407662093297e-05,0.5,0,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,1.4153945305022892,1.4872191679116162,0.9517054117113185,0.3432252087358332,0.5,0,off_on_m3,0
mock,scale1,self,self,without_guess,intercept,25.70967741935484,0.6046556474664572,42.51953575076972,2.1187295226627472e-73,0.5,1,off_on_m3,0
mock,scale1,self,self,without_guess,conditionAC,-2.0027808676307,0.8697305789881505,-2.302760091476543,0.023044349420072916,0.5,1,off_on_m3,0
mock,scale1,self,self,with_guess,intercept,21.947368421052634,0.8347419359758338,26.292399453246137,1.0781620463083658e-50,0.5,1,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC,-3.8297213622291024,1.2147279431156255,-3.1527399891751444,0.002059159234551197,0.5,1,off_on_m3,0
mock,scale1,self,self,with_guess,guessAC,5.424724602203183,1.0023372010706284,5.4120754935653,3.4024333716204425e-07,0.5,1,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.482018582875728,1.451328468519906,1.710170121176594,0.08990781908220526,0.5,1,off_on_m3,0
mock,scale1,self,self,without_guess,intercept,24.500000000000004,0.6905214106969243,35.480434958957794,8.525388940334321e-65,0.5,2,off_on_m3,0
mock,scale1,self,self,without_guess,conditionAC,-1.3103448275862057,0.9932390259572768,-1.319264339541335,0.1896349758668956,0.5,2,off_on_m3,0
mock,scale1,self,self,with_guess,intercept,20.368421052631575,0.9635221560880586,21.13954611622865,1.356328338263334e-41,0.5,2,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC,-3.5448916408668714,1.4021306901790356,-2.5282177087317232,0.012808620398240367,0.5,2,off_on_m3,0
mock,scale1,self,self,with_guess,guessAC,5.957160342717261,1.1569732626093934,5.148917900904389,1.0825024673532805e-06,0.5,2,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,3.0485785382009603,1.6752328772670695,1.8197938803435678,0.07136909552761186,0.5,2,off_on_m3,0
mock,scale1,self,self,without_guess,intercept,24.129032258064512,0.6334476588648922,38.09159592017844,3.8154269921917205e-68,0.5,3,off_on_m3,0
mock,scale1,self,self,without_guess,conditionAC,-1.3704115684093423,0.9111447175126458,-1.5040547808370763,0.13523911804431282,0.5,3,off_on_m3,0
mock,scale1,self,self,with_guess,intercept,21.10526315789473,0.9727108754525607,21.697365260849327,1.2102748736346549e-42,0.5,3,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC,-3.340557275541793,1.4155022409451532,-2.359980209788471,0.019945845924833543,0.5,3,off_on_m3,0
mock,scale1,self,self,with_guess,guessAC,4.359853121175034,1.168006846585825,3.7327290793878682,0.00029499403069979495,0.5,3,off_on_m3,0
mock,scale1,self,self,with_guess,conditionAC:guessAC,2.704709289154952,1.691208892641632,1.5992757020868391,0.11247960751379184,0.5,3,off_on_m3,0
