study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,131.12707236631212,0.5223321220384092,7.135889812456075e-21,on_off_m3,24
mock,scale1,self,self,with_guess,3.0,116.0,43.649824284044776,0.5181200485037945,5.884734741735437e-19,on_off_m3,24
