study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,95.26286905477482,0.4420031929260231,7.425724795013869e-17,on_off_m3,5
mock,scale1,self,self,with_guess,3.0,116.0,31.222088021908995,0.4324313425897862,7.18429961960336e-15,on_off_m3,5
