study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,73.67893073122751,0.3791701594638903,4.3273992349182264e-14,on_off_m3,30
mock,scale1,self,self,with_guess,3.0,116.0,25.159227848985356,0.37851765388201153,1.3063871692315722e-12,on_off_m3,30
