study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,124.2213511975142,0.5087138296781939,3.79506302739232e-20,on_off_m3,27
mock,scale1,self,self,with_guess,3.0,116.0,41.835784199829995,0.507261378508228,2.1222473737668285e-18,on_off_m3,27
