study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,59.00785588901722,0.32771345428525933,5.083185827771339e-12,on_off_m3,28
mock,scale1,self,self,with_guess,3.0,116.0,19.802411213847815,0.32157871981959096,1.9619282342556398e-10,on_off_m3,28
