study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,95.61922591091076,0.4429340360514714,6.722429461016612e-17,on_off_m3,26
mock,scale1,self,self,with_guess,3.0,116.0,31.370934869178576,0.4336375632971201,6.358349201541599e-15,on_off_m3,26
