study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,48.78866640231656,0.28652226457068675,1.8065838626896715e-10,on_off_m3,19
mock,scale1,self,self,with_guess,3.0,116.0,16.32481696080371,0.2786761867459122,6.458089959718934e-09,on_off_m3,19
