study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,90.29402486644196,0.42869220527903884,3.0275052122955666e-16,on_off_m3,20
mock,scale1,self,self,with_guess,3.0,116.0,29.70983777756189,0.41987869972176073,2.5211711994149923e-14,on_off_m3,20
