study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,80.08461667387252,0.3992466351088626,6.072859567548807e-15,on_off_m3,31
mock,scale1,self,self,with_guess,3.0,116.0,27.686339810249137,0.40218734955940993,1.411990071663636e-13,on_off_m3,31
