study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,95.33761291856793,0.4421986898043013,7.272255622997853e-17,on_off_m3,0
mock,scale1,self,self,with_guess,3.0,116.0,31.98672506467324,0.438573779762768,3.846612128638106e-15,on_off_m3,0
