study,scale,guesser,respondent,model_type,df1,df2,f,adjr2,p,model_name,trial_id
mock,scale1,self,self,without_guess,1.0,118.0,0.9616736132947504,-0.00032217423932556777,0.32877190784760524,off_on_m3,3
mock,scale1,self,self,with_guess,3.0,116.0,17.570758227099923,0.2946571301655855,1.8042035663582592e-09,off_on_m3,3
