study,scale,guesser,respondent,model_type,component,est,se,t,p,model_name,trial_id
mock,scale1,self,self,without_guess,intercept,22.596153846153847,0.6385951539439838,35.38416116470551,1.1431262709597352e-64,off_on_m3,5
mock,scale1,self,self,without_guess,conditionAC,1.462669683257919,0.8483240612498412,1.7241874303352407,0.08729272540983543,off_on_m3,5
mock,scale1,self,self,with_guess,intercept,19.85714285714286,0.7256875590138283,27.363212460370253,1.9885116970024795e-52,off_on_m3,5
mock,scale1,self,self,with_guess,conditionAC,-1.1571428571428548,1.414625479258841,-0.8179853071422918,0.41504264848046535,off_on_m3,5
mock,scale1,self,self,with_guess,guessAC,5.934523809523808,1.0681831641465518,5.555717416933196,1.785410734736885e-07,off_on_m3,5
mock,scale1,self,self,with_guess,conditionAC:guessAC,0.3482348111658446,1.694045337337443,0.20556404453328894,0.8374917793178598,off_on_m3,5
